"","Cluster 1","Cluster 2"
"1",0.322816587570982,0.677183412429018
"2",0.325227220807836,0.674772779192164
"3",0.239600522849917,0.760399477150083
"4",0.261130721055389,0.738869278944611
"5",0.286030345678763,0.713969654321237
"6",0.257193888891149,0.742806111108851
"7",0.272952983499745,0.727047016500255
"8",0.251066292302859,0.748933707697141
"9",0.573893097812932,0.426106902187068
"10",0.241209108975334,0.758790891024666
"11",0.35819758903201,0.64180241096799
"12",0.269279580418025,0.730720419581975
"13",0.286185076090127,0.713814923909873
"14",0.252199637104611,0.747800362895389
"15",0.617967364871924,0.382032635128076
"16",0.500280796120734,0.499719203879266
"17",0.295325172687652,0.704674827312348
"18",0.312694659114036,0.687305340885964
"19",0.349792580095047,0.650207419904953
"20",0.467951376145623,0.532048623854377
"21",0.296390034708677,0.703609965291323
"22",0.313711154561119,0.68628884543888
"23",0.270537928533016,0.729462071466984
"24",0.333412121771542,0.666587878228458
"25",0.286522748961568,0.713477251038432
"26",0.253033201762974,0.746966798237026
"27",0.332765439681879,0.667234560318121
"28",0.288331889254252,0.711668110745748
"29",0.246183553505863,0.753816446494137
"30",0.427787839009519,0.572212160990481
"31",0.391309829013702,0.608690170986298
"32",0.298735077016859,0.701264922983141
"33",0.255116778640987,0.744883221359013
"34",0.248613310052748,0.751386689947252
"35",0.282131274297742,0.717868725702258
"36",0.241000229695857,0.758999770304143
"37",0.305543452564575,0.694456547435425
"38",0.256112092665772,0.743887907334228
"39",0.242508048611375,0.757491951388625
"40",0.231615954867001,0.768384045132999
"41",0.254690867916179,0.745309132083821
"42",0.245832258076113,0.754167741923887
"43",0.257753265038705,0.742246734961295
"44",0.296525752778511,0.703474247221489
"45",0.255181664319902,0.744818335680098
"46",0.250858734044736,0.749141265955264
"47",0.279672031070577,0.720327968929423
"48",0.253756078336935,0.746243921663065
"49",0.239819690414562,0.760180309585438
"50",0.260850774231799,0.739149225768201
"51",0.273501787697738,0.726498212302263
"52",0.250235325924624,0.749764674075376
"53",0.278002407460541,0.721997592539459
"54",0.307957352045605,0.692042647954395
"55",0.30672758029445,0.69327241970555
"56",0.304832137860964,0.695167862139036
"57",0.266780872902107,0.733219127097893
"58",0.285083277337302,0.714916722662698
"59",0.312583720759877,0.687416279240123
"60",0.307042243071531,0.692957756928469
"61",0.278445612941374,0.721554387058626
"62",0.276922752518768,0.723077247481232
"63",0.290134953246099,0.709865046753901
"64",0.330039101139009,0.669960898860991
"65",0.300433976507679,0.699566023492321
"66",0.308850129802218,0.691149870197782
"67",0.370448216767684,0.629551783232317
"68",0.347064330546545,0.652935669453455
"69",0.306281141621286,0.693718858378714
"70",0.56646108416924,0.43353891583076
"71",0.390254652373235,0.609745347626765
"72",0.453512373506177,0.546487626493824
"73",0.366387438184187,0.633612561815813
"74",0.466239124906926,0.533760875093074
"75",0.39510299962517,0.60489700037483
"76",0.333624939938288,0.666375060061712
"77",0.372321483588027,0.627678516411973
"78",0.403362417657613,0.596637582342387
"79",0.431729959009601,0.568270040990399
"80",0.490661164197606,0.509338835802394
"81",0.450927683610166,0.549072316389834
"82",0.567765835926325,0.432234164073675
"83",0.449273428921027,0.550726571078973
"84",0.499723101141715,0.500276898858285
"85",0.441178746646998,0.558821253353002
"86",0.452701491965046,0.547298508034954
"87",0.340550264966409,0.659449735033591
"88",0.351838142033843,0.648161857966157
"89",0.37062694763821,0.62937305236179
"90",0.431938490067279,0.568061509932721
"91",0.576377946403306,0.423622053596694
"92",0.451016622532615,0.548983377467385
"93",0.544280136413071,0.455719863586928
"94",0.679113691924843,0.320886308075156
"95",0.603885272024604,0.396114727975396
"96",0.620356212165291,0.379643787834709
"97",0.661555628085345,0.338444371914655
"98",0.46188264570922,0.53811735429078
"99",0.382030665155821,0.617969334844179
"100",0.429252859210946,0.570747140789054
"101",0.458541073303564,0.541458926696436
"102",0.439637078640138,0.560362921359862
"103",0.410287996396778,0.589712003603222
"104",0.358863149498677,0.641136850501323
"105",0.42514618882469,0.57485381117531
"106",0.484951802159856,0.515048197840144
"107",0.25951352089017,0.74048647910983
"108",0.390408320596518,0.609591679403482
"109",0.355202566409962,0.644797433590038
"110",0.335948152668576,0.664051847331424
"111",0.286729363053285,0.713270636946715
"112",0.512571421638246,0.487428578361754
"113",0.433681408391265,0.566318591608735
"114",0.302614765327687,0.697385234672313
"115",0.364930174663862,0.635069825336138
"116",0.365605565618967,0.634394434381033
"117",0.31126347949654,0.68873652050346
"118",0.257574784379213,0.742425215620787
"119",0.276563554936457,0.723436445063543
"120",0.29402230561569,0.70597769438431
"121",0.297160888974594,0.702839111025406
"122",0.297407839726095,0.702592160273905
"123",0.301545747550055,0.698454252449945
"124",0.347687435652756,0.652312564347244
"125",0.307862189876049,0.692137810123951
"126",0.282558237857783,0.717441762142217
"127",0.310698212295827,0.689301787704173
"128",0.630621240734038,0.369378759265962
"129",0.612815057520036,0.387184942479964
"130",0.461926101365226,0.538073898634774
"131",0.620036752989752,0.379963247010248
"132",0.518527358208312,0.481472641791689
"133",0.526182346012177,0.473817653987823
"134",0.649485449239655,0.350514550760345
"135",0.27658540034807,0.72341459965193
"136",0.635819656757952,0.364180343242048
"137",0.496003057591677,0.503996942408323
"138",0.481268289506775,0.518731710493225
"139",0.488641422495242,0.511358577504758
"140",0.295918438243897,0.704081561756103
"141",0.316538433671301,0.683461566328699
"142",0.235485671017352,0.764514328982648
"143",0.283696902674513,0.716303097325487
"144",0.309632095907534,0.690367904092466
"145",0.289024717073156,0.710975282926844
"146",0.280144722189221,0.719855277810779
"147",0.360164877832618,0.639835122167382
"148",0.283033099887913,0.716966900112087
"149",0.300286055804525,0.699713944195475
"150",0.303659571005448,0.696340428994552
"151",0.262306840422731,0.737693159577269
"152",0.332838288465329,0.667161711534671
"153",0.274014238730301,0.725985761269699
"154",0.30854630839263,0.69145369160737
"155",0.334386755066737,0.665613244933263
"156",0.347898697059411,0.652101302940589
"157",0.250809255363257,0.749190744636743
"158",0.412010621545651,0.587989378454349
"159",0.400135552781328,0.599864447218672
"160",0.261293559383487,0.738706440616513
"161",0.335962294200837,0.664037705799163
"162",0.261601512325496,0.738398487674504
"163",0.275501113753658,0.724498886246342
"164",0.322234282743591,0.677765717256409
"165",0.287240135114618,0.712759864885382
"166",0.27993390363662,0.72006609636338
"167",0.300631251695821,0.699368748304179
"168",0.198156016246176,0.801843983753824
"169",0.285813326508371,0.714186673491629
"170",0.258125030456259,0.741874969543742
"171",0.307108502117685,0.692891497882315
"172",0.568399355604395,0.431600644395605
"173",0.465784777199338,0.534215222800662
"174",0.313771956417538,0.686228043582462
"175",0.416192409531059,0.583807590468941
"176",0.342277420942617,0.657722579057383
"177",0.45788945042954,0.542110549570459
"178",0.302588473217548,0.697411526782452
"179",0.327769252076798,0.672230747923202
"180",0.481336441209176,0.518663558790824
"181",0.426702670265764,0.573297329734236
"182",0.436240792014972,0.563759207985028
"183",0.251048441222541,0.748951558777459
"184",0.584453651739933,0.415546348260067
"185",0.313288091428701,0.686711908571299
"186",0.443826614012753,0.556173385987247
"187",0.508109227420417,0.491890772579583
"188",0.414544974323462,0.585455025676538
"189",0.275967354644895,0.724032645355105
"190",0.403007013158745,0.596992986841255
"191",0.291529281656856,0.708470718343144
"192",0.278070989875706,0.721929010124294
"193",0.261663215137378,0.738336784862622
"194",0.226573615731739,0.773426384268261
"195",0.286091758916647,0.713908241083353
"196",0.322317787555856,0.677682212444144
"197",0.259532150590494,0.740467849409506
"198",0.401875556415606,0.598124443584394
"199",0.420842019285634,0.579157980714366
"200",0.391533111608002,0.608466888391998
"201",0.370481448057912,0.629518551942088
"202",0.490233038928911,0.509766961071089
"203",0.302334924889091,0.697665075110909
"204",0.331108579126762,0.668891420873238
"205",0.469080772542251,0.530919227457749
"206",0.286923363344469,0.713076636655531
"207",0.333367896783112,0.666632103216888
"208",0.360412821551578,0.639587178448422
"209",0.380029657812909,0.619970342187091
"210",0.383736415831353,0.616263584168646
"211",0.341968342958515,0.658031657041485
"212",0.367473820314862,0.632526179685138
"213",0.494563636548712,0.505436363451288
"214",0.349857006406895,0.650142993593105
"215",0.485005854270768,0.514994145729232
"216",0.303414789971336,0.696585210028664
"217",0.304732163466381,0.695267836533619
"218",0.457637985035359,0.542362014964641
"219",0.384877203781941,0.615122796218059
"220",0.482095062799002,0.517904937200998
"221",0.388841676316996,0.611158323683004
"222",0.36965727082862,0.63034272917138
"223",0.330069731307541,0.669930268692459
"224",0.469413072244012,0.530586927755988
"225",0.35749729950851,0.64250270049149
"226",0.36734405957132,0.63265594042868
"227",0.364947932604505,0.635052067395495
"228",0.327689980184608,0.672310019815392
"229",0.373694031420063,0.626305968579937
"230",0.372670783900673,0.627329216099326
"231",0.313988109200829,0.686011890799171
"232",0.39160409707785,0.60839590292215
"233",0.388832401578113,0.611167598421887
"234",0.382092222596768,0.617907777403232
"235",0.468970181776431,0.531029818223569
"236",0.45599920090593,0.54400079909407
"237",0.427082411171562,0.572917588828438
"238",0.452652145150378,0.547347854849622
"239",0.475420838726007,0.524579161273993
"240",0.406238040355739,0.593761959644261
"241",0.484702634615912,0.515297365384088
"242",0.373681093060976,0.626318906939024
"243",0.38583087762706,0.61416912237294
"244",0.583433416355028,0.416566583644972
"245",0.537017503690322,0.462982496309678
"246",0.338109801984531,0.661890198015469
"247",0.392476051899566,0.607523948100434
"248",0.320767648460906,0.679232351539094
"249",0.493023528755697,0.506976471244303
"250",0.315891801734985,0.684108198265015
"251",0.421476173099462,0.578523826900538
"252",0.306488297534816,0.693511702465184
"253",0.542674077310739,0.457325922689261
"254",0.519759189374455,0.480240810625545
"255",0.579740011611406,0.420259988388594
"256",0.464300201807588,0.535699798192412
"257",0.427972155273693,0.572027844726307
"258",0.40907125240495,0.59092874759505
"259",0.415562851659469,0.584437148340531
"260",0.43380786053419,0.56619213946581
"261",0.391357565370182,0.608642434629818
"262",0.489509379589665,0.510490620410335
"263",0.379538655274299,0.620461344725701
"264",0.588976335691601,0.411023664308399
"265",0.355036075512057,0.644963924487943
"266",0.380507395785494,0.619492604214506
"267",0.567488558994386,0.432511441005614
"268",0.489682523117422,0.510317476882578
"269",0.579059614385226,0.420940385614774
"270",0.628472601142809,0.371527398857191
"271",0.522424048625688,0.477575951374312
"272",0.536132336887691,0.463867663112309
"273",0.254378116477995,0.745621883522005
"274",0.312021692159001,0.687978307840999
"275",0.434732259928339,0.565267740071661
"276",0.58604505675546,0.41395494324454
"277",0.575287744881909,0.424712255118091
"278",0.598904877787359,0.401095122212641
"279",0.562179282865591,0.437820717134409
"280",0.559574911318739,0.440425088681261
"281",0.504178715213363,0.495821284786637
"282",0.579814769316537,0.420185230683463
"283",0.647873040436888,0.352126959563112
"284",0.596874378759188,0.403125621240812
"285",0.578131599952868,0.421868400047132
"286",0.445285262221869,0.554714737778131
"287",0.532487812205517,0.467512187794483
"288",0.502460243836942,0.497539756163058
"289",0.54680967765852,0.45319032234148
"290",0.513261786815143,0.486738213184857
"291",0.607139097632453,0.392860902367547
"292",0.456767723300215,0.543232276699785
"293",0.49759803624123,0.50240196375877
"294",0.647744623955253,0.352255376044747
"295",0.639626893966702,0.360373106033298
"296",0.569343960549517,0.430656039450483
"297",0.689918443641009,0.310081556358991
"298",0.700791865778716,0.299208134221284
"299",0.708817788077214,0.291182211922786
"300",0.732571370381081,0.267428629618919
"301",0.388180251073698,0.611819748926302
"302",0.276969229933602,0.723030770066398
"303",0.498786681596621,0.501213318403379
"304",0.598715872288119,0.40128412771188
"305",0.473661327052201,0.526338672947799
"306",0.446561855405181,0.553438144594819
"307",0.465783656102905,0.534216343897095
"308",0.436661259857707,0.563338740142293
"309",0.499233606875762,0.500766393124238
"310",0.5289216975488,0.4710783024512
"311",0.49071211400453,0.50928788599547
"312",0.468922727467409,0.531077272532591
"313",0.465467512086058,0.534532487913942
"314",0.496453057034506,0.503546942965494
"315",0.462493719220502,0.537506280779498
"316",0.542046910910954,0.457953089089046
"317",0.255260127484431,0.744739872515569
"318",0.41902175386113,0.58097824613887
"319",0.391122316964614,0.608877683035386
"320",0.298956755609456,0.701043244390544
"321",0.309953195851094,0.690046804148906
"322",0.327713148845795,0.672286851154205
"323",0.307309681634809,0.692690318365191
"324",0.413159498213705,0.586840501786295
"325",0.443970322694669,0.556029677305331
"326",0.372215915835857,0.627784084164143
"327",0.502006535775608,0.497993464224392
"328",0.363258965218875,0.636741034781125
"329",0.299437659126751,0.700562340873249
"330",0.28804937410957,0.71195062589043
"331",0.223417563026442,0.776582436973558
"332",0.288232687998079,0.711767312001921
"333",0.361186593013256,0.638813406986744
"334",0.366896867533017,0.633103132466983
"335",0.416180900795219,0.583819099204781
"336",0.296148607087607,0.703851392912393
"337",0.32662262915717,0.67337737084283
"338",0.302283775692203,0.697716224307797
"339",0.382853675396964,0.617146324603036
"340",0.358348565255347,0.641651434744653
"341",0.221281749738327,0.778718250261674
"342",0.329790692751267,0.670209307248733
"343",0.379621415040355,0.620378584959645
"344",0.287063984705844,0.712936015294156
"345",0.294425199985179,0.705574800014821
"346",0.271850132635861,0.728149867364139
"347",0.378813031081967,0.621186968918033
"348",0.30986312560183,0.69013687439817
"349",0.2648811407465,0.7351188592535
"350",0.288986611773513,0.711013388226487
"351",0.305496303530858,0.694503696469142
"352",0.233425096738355,0.766574903261644
"353",0.254589171668519,0.745410828331481
"354",0.278188911343463,0.721811088656537
"355",0.267907891693269,0.732092108306731
"356",0.245687127132567,0.754312872867434
"357",0.293571543435827,0.706428456564173
"358",0.258596633675898,0.741403366324102
"359",0.274856806247057,0.725143193752943
"360",0.295142323110856,0.704857676889144
"361",0.265387192736736,0.734612807263264
"362",0.287674643226936,0.712325356773064
"363",0.247799957300589,0.752200042699412
"364",0.252285636363175,0.747714363636825
"365",0.274873385451836,0.725126614548164
"366",0.400205187780564,0.599794812219437
"367",0.480275659789119,0.519724340210881
"368",0.53393244407015,0.46606755592985
"369",0.315206700279053,0.684793299720946
"370",0.313957221348122,0.686042778651878
"371",0.710940735105306,0.289059264894695
"372",0.396913728858532,0.603086271141468
"373",0.579084361726563,0.420915638273437
"374",0.682818143335947,0.317181856664053
"375",0.252042169318534,0.747957830681466
"376",0.302580145200732,0.697419854799267
"377",0.250745239593884,0.749254760406116
"378",0.250897545023354,0.749102454976646
"379",0.295463158302082,0.704536841697918
"380",0.313041892556704,0.686958107443296
"381",0.301324379438879,0.698675620561121
"382",0.293342823084718,0.706657176915282
"383",0.461400857554289,0.538599142445711
"384",0.274708789467967,0.725291210532033
"385",0.407087583085882,0.592912416914118
"386",0.386043570889963,0.613956429110037
"387",0.237284558690098,0.762715441309902
"388",0.712103484418512,0.287896515581488
"389",0.632995971032322,0.367004028967678
"390",0.608887815619924,0.391112184380076
"391",0.655257146758597,0.344742853241403
"392",0.710864455858962,0.289135544141038
"393",0.680917292384957,0.319082707615043
"394",0.547020346417626,0.452979653582374
"395",0.66647056237876,0.33352943762124
"396",0.660032021364909,0.339967978635091
"397",0.671852222632406,0.328147777367594
"398",0.7306083549387,0.2693916450613
"399",0.72131018786557,0.27868981213443
"400",0.684334356842289,0.315665643157711
"401",0.752097542209326,0.247902457790674
"402",0.697980513909933,0.302019486090067
"403",0.651334508888301,0.348665491111699
"404",0.719081141638163,0.280918858361837
"405",0.723515396605417,0.276484603394583
"406",0.721487731412233,0.278512268587767
"407",0.756771252307765,0.243228747692235
"408",0.719405325967522,0.280594674032478
"409",0.727518930750409,0.272481069249591
"410",0.692892794268073,0.307107205731927
"411",0.721539100834221,0.278460899165779
"412",0.678035383582144,0.321964616417856
"413",0.678777773665494,0.321222226334506
"414",0.725597808305323,0.274402191694677
"415",0.736136557001792,0.263863442998208
"416",0.721085834248754,0.278914165751246
"417",0.721855552955836,0.278144447044164
"418",0.702509124540941,0.297490875459059
"419",0.726107159192256,0.273892840807744
"420",0.74381636170962,0.25618363829038
"421",0.743821022107354,0.256178977892646
"422",0.731719822984973,0.268280177015027
"423",0.730524571512706,0.269475428487294
"424",0.779719556253245,0.220280443746755
"425",0.710724654754796,0.289275345245204
"426",0.737023744744593,0.262976255255407
"427",0.731816147941577,0.268183852058423
"428",0.741891573236695,0.258108426763305
"429",0.734604575715509,0.265395424284491
"430",0.67781141709415,0.32218858290585
"431",0.735096928615523,0.264903071384477
"432",0.709015738212719,0.29098426178728
"433",0.590032512712622,0.409967487287378
"434",0.688817574813663,0.311182425186336
"435",0.70301531510047,0.29698468489953
"436",0.753030005690428,0.246969994309572
"437",0.69685909478897,0.30314090521103
"438",0.713726428573421,0.286273571426579
"439",0.704034487460219,0.295965512539781
"440",0.684595861342809,0.315404138657191
"441",0.713414058538338,0.286585941461662
"442",0.745496158408109,0.254503841591891
"443",0.70797993620034,0.29202006379966
"444",0.717539212919696,0.282460787080304
"445",0.710124315854544,0.289875684145456
"446",0.648568950837129,0.351431049162871
"447",0.539822315005884,0.460177684994116
"448",0.626849303545466,0.373150696454534
"449",0.640781889372597,0.359218110627403
"450",0.688000080201461,0.311999919798539
"451",0.785408192305167,0.214591807694833
"452",0.734048606454135,0.265951393545865
"453",0.696162783716606,0.303837216283394
"454",0.686220882242311,0.313779117757689
"455",0.70170936925399,0.29829063074601
"456",0.515024315277563,0.484975684722437
"457",0.647811219678733,0.352188780321267
"458",0.730844057258856,0.269155942741144
"459",0.739538028409012,0.260461971590988
"460",0.665981953559723,0.334018046440277
"461",0.7309423966185,0.2690576033815
"462",0.723748810485245,0.276251189514755
"463",0.724874689752369,0.275125310247631
"464",0.721088285561615,0.278911714438385
"465",0.720756980417568,0.279243019582432
"466",0.697307484086265,0.302692515913735
"467",0.719307399669598,0.280692600330402
"468",0.58246044957009,0.41753955042991
"469",0.754283268887269,0.245716731112731
"470",0.760291358857471,0.239708641142529
"471",0.728428609280768,0.271571390719231
"472",0.743938562667297,0.256061437332703
"473",0.733264006441172,0.266735993558829
"474",0.64834165503302,0.35165834496698
"475",0.773088934917744,0.226911065082256
"476",0.783071627843136,0.216928372156864
"477",0.701749467371331,0.298250532628669
"478",0.711051076068563,0.288948923931438
"479",0.688137122982009,0.311862877017991
"480",0.693522750490039,0.306477249509961
"481",0.454020955952588,0.545979044047412
"482",0.543435985631172,0.456564014368828
"483",0.738413630080667,0.261586369919333
"484",0.65723435151765,0.34276564848235
"485",0.605292074703584,0.394707925296416
"486",0.75141471415195,0.24858528584805
"487",0.63156670514855,0.36843329485145
"488",0.745681380348825,0.254318619651175
"489",0.77648342219843,0.22351657780157
"490",0.667620697087742,0.332379302912258
"491",0.74574860738095,0.25425139261905
"492",0.717701795963394,0.282298204036606
"493",0.805199192925868,0.194800807074132
"494",0.752343426993652,0.247656573006348
"495",0.715366042843807,0.284633957156193
"496",0.606282520096184,0.393717479903816
"497",0.616362185839186,0.383637814160814
"498",0.645056849538559,0.354943150461441
"499",0.646285837951163,0.353714162048837
"500",0.707402467246005,0.292597532753995
"501",0.664070049983881,0.335929950016119
"502",0.673348631454649,0.326651368545351
"503",0.710178681171341,0.289821318828659
"504",0.751268513275266,0.248731486724734
"505",0.769227115271641,0.230772884728359
"506",0.738697904436484,0.261302095563516
"507",0.691114459901574,0.308885540098426
"508",0.723665861945163,0.276334138054837
"509",0.71797975163587,0.28202024836413
"510",0.708657232791995,0.291342767208005
"511",0.704257051415573,0.295742948584426
"512",0.735614966311264,0.264385033688736
"513",0.734129314008468,0.265870685991532
"514",0.675201541386306,0.324798458613694
"515",0.703736133563222,0.296263866436778
"516",0.733486886081977,0.266513113918023
"517",0.731296988539256,0.268703011460744
"518",0.667444858634796,0.332555141365204
"519",0.698330912416187,0.301669087583813
"520",0.730050292923582,0.269949707076417
"521",0.749854098722094,0.250145901277906
"522",0.746724483003512,0.253275516996488
"523",0.765270523086751,0.234729476913249
"524",0.73150890446695,0.26849109553305
"525",0.756002154425506,0.243997845574494
"526",0.367332269704395,0.632667730295605
"527",0.676701946952978,0.323298053047022
"528",0.689922894367952,0.310077105632048
"529",0.625730615685256,0.374269384314744
"530",0.610748902719442,0.389251097280558
"531",0.563830283367117,0.436169716632883
"532",0.610367215735474,0.389632784264526
"533",0.631692696517837,0.368307303482163
"534",0.487899580106338,0.512100419893662
"535",0.675544069237576,0.324455930762424
"536",0.652483107176453,0.347516892823547
"537",0.674780867365534,0.325219132634466
"538",0.678189775225898,0.321810224774102
"539",0.735555445903377,0.264444554096623
"540",0.702945928409348,0.297054071590652
"541",0.703892483131548,0.296107516868452
"542",0.71238073774635,0.28761926225365
"543",0.530170506702991,0.469829493297009
"544",0.537502985157869,0.462497014842131
"545",0.722421679205682,0.277578320794318
"546",0.709949428769437,0.290050571230563
"547",0.671491623963565,0.328508376036435
"548",0.68608935659613,0.31391064340387
"549",0.695453703832554,0.304546296167446
"550",0.694474319033343,0.305525680966657
"551",0.705707276365347,0.294292723634653
"552",0.734859240362674,0.265140759637326
"553",0.763797126263234,0.236202873736766
"554",0.769205314104474,0.230794685895526
"555",0.76019805676245,0.23980194323755
"556",0.568128753000752,0.431871246999248
"557",0.759228069755276,0.240771930244724
"558",0.750878009164506,0.249121990835494
"559",0.747253328839315,0.252746671160685
"560",0.756228183877885,0.243771816122115
"561",0.576294009129246,0.423705990870754
"562",0.550309022062518,0.449690977937482
"563",0.650326253622002,0.349673746377998
"564",0.553923489751802,0.446076510248198
"565",0.747417618258116,0.252582381741884
"566",0.576843942703808,0.423156057296192
"567",0.722902480769612,0.277097519230388
"568",0.658522172066878,0.341477827933122
"569",0.551400533136453,0.448599466863547
"570",0.711611710168596,0.288388289831404
"571",0.62060330464339,0.37939669535661
"572",0.736348791285925,0.263651208714075
"573",0.708337244552749,0.291662755447251
"574",0.748692692031371,0.251307307968629
"575",0.656217357843138,0.343782642156862
"576",0.740952118012681,0.259047881987319
"577",0.738557470335726,0.261442529664274
"578",0.734989779835409,0.265010220164591
"579",0.759383990581713,0.240616009418287
"580",0.564704915309131,0.435295084690869
"581",0.622273164236712,0.377726835763288
"582",0.355066335709891,0.644933664290109
"583",0.619955540614687,0.380044459385312
"584",0.639342381923942,0.360657618076058
"585",0.664079961770631,0.335920038229369
"586",0.600971628376324,0.399028371623676
"587",0.531450696360196,0.468549303639804
"588",0.734758867962715,0.265241132037285
"589",0.69941515275384,0.300584847246161
"590",0.629180918346058,0.370819081653942
"591",0.568188080244965,0.431811919755035
"592",0.70492376491188,0.29507623508812
"593",0.540803549546803,0.459196450453197
"594",0.603525317518347,0.396474682481653
"595",0.717033531015597,0.282966468984403
"596",0.750529262309896,0.249470737690104
"597",0.698516270814942,0.301483729185058
"598",0.73927713712664,0.26072286287336
"599",0.742975815812828,0.257024184187172
"600",0.698389459252326,0.301610540747674
"601",0.690458608597452,0.309541391402548
"602",0.774636230718679,0.225363769281321
"603",0.444344376808318,0.555655623191682
"604",0.729021320674904,0.270978679325096
"605",0.684591974707508,0.315408025292492
"606",0.705541661211512,0.294458338788488
